1.591272, 1.530079, 1.607682, 1.414229, 1.491982, 1.441746, 1.339268, 1.352951, 1.255820, 1.169464, 1.338947, 1.260764, 1.158119, 1.250040, 1.180098, 1.143214, 1.166094, 1.110352, 1.175477, 1.133737, 1.035900, 1.078896, 1.065325, 1.001025, 0.995095, 1.055287, 1.026798, 1.041188, 0.958144, 1.004303, 0.999343, 0.963789, 0.977692, 0.980494, 0.987683, 0.932244, 0.950038, 0.927133, 0.897937, 0.918699, 0.901757, 0.917355, 0.915428, 0.892575, 0.854715, 0.854216, 0.835186, 0.842040, 0.893908, 0.840867, 0.864387, 0.835381, 0.814792, 0.839517, 0.856120, 0.825884, 0.822031, 0.812237
0.818633, 0.839697, 0.805200, 0.812857, 0.800516, 0.805586, 0.803323, 0.817662, 0.807325, 0.812562, 0.813425, 0.784872, 0.803035, 0.794338, 0.800296, 0.769057, 0.796566, 0.787044, 0.782571, 0.778439, 0.768162, 0.779544, 0.773022, 0.774335, 0.772877, 0.779580, 0.764985, 0.757925, 0.769019, 0.765164, 0.761669, 0.754695, 0.750479, 0.751116, 0.741934, 0.763157, 0.758910, 0.750331, 0.744505, 0.748065, 0.743983, 0.749206, 0.734903, 0.740266, 0.731453, 0.739080, 0.729893, 0.737088, 0.744183, 0.737681, 0.731676, 0.736923, 0.724120, 0.725312, 0.732646, 0.734312, 0.729239, 0.729041
0.725461, 0.722260, 0.719463, 0.718016, 0.719210, 0.722268, 0.718104, 0.712253, 0.720169, 0.726983, 0.716384, 0.714884, 0.715151, 0.708163, 0.710937, 0.720557, 0.717371, 0.712781, 0.711695, 0.704737, 0.706940, 0.711486, 0.706527, 0.698521, 0.699226, 0.702265, 0.702103, 0.702826, 0.696239, 0.702940, 0.699053, 0.694870, 0.692196, 0.698826, 0.692360, 0.691709, 0.688904, 0.685188, 0.681602, 0.687892, 0.686110, 0.683073, 0.687903, 0.677838, 0.682283, 0.675980, 0.684748, 0.675193, 0.673679, 0.672774, 0.672356, 0.673416, 0.676006, 0.672256, 0.657860, 0.673134, 0.660328, 0.662988
0.660878, 0.661284, 0.658602, 0.656862, 0.655103, 0.650522, 0.655531, 0.645042, 0.650048, 0.648306, 0.640025, 0.639560, 0.641811, 0.636012, 0.635345, 0.631997, 0.635504, 0.629050, 0.630798, 0.632367, 0.625061, 0.615329, 0.622423, 0.620882, 0.621120, 0.624178, 0.612258, 0.608111, 0.620493, 0.615910, 0.619314, 0.605361, 0.613306, 0.597806, 0.606375, 0.599365, 0.592641, 0.596694, 0.584640, 0.585278, 0.579910, 0.584352, 0.576740, 0.573431, 0.587222, 0.578784, 0.569521, 0.573527, 0.580399, 0.563199, 0.565939, 0.556870, 0.545205, 0.550501, 0.548083, 0.537323, 0.541336, 0.540578
0.536338, 0.520813, 0.531432, 0.525203, 0.542982, 0.552439, 0.509981, 0.521882, 0.523800, 0.517041, 0.505374, 0.508823, 0.518948, 0.505597, 0.506995, 0.485140, 0.500130, 0.464001, 0.505115, 0.485616, 0.479262, 0.495111, 0.492688, 0.469720, 0.498675, 0.475123, 0.460778, 0.459644, 0.478938, 0.473948, 0.464788, 0.466604, 0.486872, 0.464893, 0.440081, 0.431940, 0.448653, 0.428801, 0.416492, 0.459429, 0.476622, 0.408467, 0.446377, 0.421418, 0.427804, 0.381733, 0.394217, 0.404688, 0.408639, 0.388332, 0.410683, 0.387458, 0.400902, 0.400006, 0.396460, 0.389501, 0.414362, 0.371832
0.387789, 0.365256, 0.391916, 0.376755, 0.367762, 0.376638, 0.348528, 0.358358, 0.378814, 0.361284, 0.368112, 0.369651, 0.360831, 0.333074, 0.397045, 0.339082, 0.336047, 0.346615, 0.396709, 0.333617, 0.342013, 0.332280, 0.357973, 0.327167, 0.363487, 0.350832, 0.336716, 0.347474, 0.298041, 0.299911, 0.322735, 0.307791, 0.317659, 0.300191, 0.297376, 0.347929, 0.299857, 0.268854, 0.302231, 0.323110, 0.279444, 0.319212, 0.316333, 0.328186, 0.316812, 0.276268, 0.324709, 0.270190, 0.315740, 0.297873, 0.264087, 0.253009, 0.296511, 0.251073, 0.269999, 0.297988, 0.261773, 0.232328
0.278278, 0.251100, 0.272476, 0.287755, 0.257833, 0.249027, 0.236109, 0.348553, 0.269444, 0.263070, 0.266660, 0.282073, 0.259401, 0.258974, 0.257465, 0.233798, 0.218354, 0.266583, 0.262661, 0.222826, 0.272501, 0.233878, 0.233265, 0.269259, 0.264825, 0.225080, 0.256335, 0.252776, 0.239758, 0.234446, 0.254199, 0.277959, 0.236823, 0.203741, 0.225787, 0.216779, 0.221615, 0.232981, 0.301542, 0.231891, 0.202457, 0.191845, 0.237055, 0.171515, 0.224491, 0.220817, 0.209072, 0.211888, 0.227772, 0.231392, 0.217184, 0.176496, 0.163342, 0.228242, 0.213971, 0.213594, 0.214890, 0.207878
0.142702, 0.183674, 0.210725, 0.236196, 0.211572, 0.174279, 0.201910, 0.185209, 0.187908, 0.173062, 0.214505, 0.193972, 0.227600, 0.196639, 0.224936, 0.209338, 0.168649, 0.187953, 0.192517, 0.190387, 0.247189, 0.156831, 0.167950, 0.229538, 0.147289, 0.184143, 0.224102, 0.219374, 0.204019, 0.148671, 0.158401, 0.197537, 0.177223, 0.227961, 0.159188, 0.181108, 0.193526, 0.177809, 0.215854, 0.210632, 0.188332, 0.183585, 0.198932, 0.186456, 0.192190, 0.147023, 0.159784, 0.177650, 0.174033, 0.192513, 0.140349, 0.158155, 0.138230, 0.186274, 0.205970, 0.192846, 0.187825, 0.153423
0.192626, 0.198839, 0.186773, 0.170873, 0.158753, 0.160096, 0.144149, 0.174608, 0.174010, 0.153562, 0.171795, 0.195997, 0.156683, 0.156693, 0.168578, 0.193873, 0.156322, 0.169006, 0.168536, 0.183454, 0.107993, 0.210337, 0.224154, 0.181428, 0.142824, 0.148419, 0.222576, 0.184577, 0.131929, 0.158647, 0.140809, 0.175144, 0.183344, 0.206737, 0.211588, 0.130474, 0.146966, 0.140381, 0.156562, 0.132088, 0.151257, 0.136116, 0.133132, 0.177280, 0.152124, 0.195474, 0.123607, 0.179809, 0.130295, 0.154099, 0.153769, 0.148850, 0.156864, 0.125299, 0.194518, 0.152909, 0.138836, 0.167723
0.143834, 0.150842, 0.139364, 0.173306, 0.164101, 0.149755, 0.195457, 0.109343, 0.142006, 0.160066, 0.148093, 0.145035, 0.176661, 0.141044, 0.173152, 0.129240, 0.125443, 0.148037, 0.148646, 0.135785, 0.139745, 0.118309, 0.131580, 0.159002, 0.167416, 0.112256, 0.143869, 0.145805, 0.147726, 0.168628, 0.118885, 0.137877, 0.126768, 0.139238, 0.134016, 0.171695, 0.147461, 0.133381, 0.151218, 0.139208, 0.115399, 0.142459, 0.144029, 0.203598, 0.123556, 0.160928, 0.155481, 0.120615, 0.157882, 0.118753, 0.167694, 0.111753, 0.125957, 0.152159, 0.132782, 0.145160, 0.094308, 0.162464
