0.129253, 0.120301, 0.106274, 0.133085, 0.136092, 0.110643, 0.144949, 0.132180, 0.141044, 0.099632, 0.127452, 0.083633, 0.087817, 0.141990, 0.127523, 0.120235, 0.180149, 0.107347, 0.152504, 0.144560, 0.128933, 0.094119, 0.130703, 0.140087, 0.159930, 0.150853, 0.103015, 0.106385, 0.154209, 0.111149, 0.106613, 0.131292, 0.130989, 0.132080, 0.134563, 0.126968, 0.110964, 0.135819, 0.117216, 0.104045, 0.084011, 0.107210, 0.113635, 0.124917, 0.113461, 0.125096, 0.130213, 0.131301, 0.138672, 0.166286, 0.120138, 0.145319, 0.124320, 0.132170, 0.131315, 0.114357, 0.174835, 0.107681
0.124790, 0.124849, 0.131534, 0.105433, 0.123647, 0.108844, 0.123127, 0.123190, 0.098546, 0.141316, 0.156790, 0.100761, 0.156845, 0.089901, 0.097432, 0.115202, 0.128777, 0.161591, 0.121615, 0.094123, 0.108018, 0.099098, 0.142186, 0.127154, 0.103617, 0.125349, 0.161172, 0.096451, 0.185069, 0.166478, 0.126605, 0.148285, 0.137013, 0.141268, 0.093050, 0.104441, 0.109016, 0.099993, 0.101387, 0.138226, 0.152010, 0.133569, 0.102451, 0.094690, 0.106166, 0.089866, 0.093492, 0.094776, 0.147312, 0.059677, 0.068941, 0.106354, 0.118397, 0.104208, 0.147606, 0.071152, 0.120306, 0.154762
0.101490, 0.111632, 0.115669, 0.112486, 0.114805, 0.104046, 0.117664, 0.095056, 0.099689, 0.098257, 0.083405, 0.106065, 0.123928, 0.076313, 0.116817, 0.090875, 0.132134, 0.090657, 0.134317, 0.096197, 0.104643, 0.084179, 0.121236, 0.108022, 0.097428, 0.123885, 0.090013, 0.164480, 0.116445, 0.139094, 0.124984, 0.127054, 0.119318, 0.095077, 0.094582, 0.097927, 0.085744, 0.097512, 0.133553, 0.080477, 0.072143, 0.141383, 0.104463, 0.118954, 0.114924, 0.127972, 0.082617, 0.134068, 0.106983, 0.107920, 0.111084, 0.108027, 0.130541, 0.156557, 0.168344, 0.116730, 0.124969, 0.158548
0.106567, 0.114778, 0.086093, 0.123947, 0.145344, 0.104599, 0.124011, 0.115509, 0.117915, 0.128972, 0.133635, 0.089226, 0.143588, 0.172301, 0.105448, 0.159899, 0.091569, 0.093858, 0.127553, 0.092793, 0.101305, 0.121425, 0.115142, 0.127576, 0.123534, 0.111486, 0.103193, 0.098405, 0.077299, 0.121061, 0.134858, 0.091237, 0.107686, 0.105590, 0.094814, 0.108695, 0.105569, 0.115396, 0.113311, 0.108406, 0.105275, 0.117278, 0.083371, 0.140969, 0.101988, 0.068192, 0.100616, 0.087282, 0.140000, 0.107588, 0.095470, 0.097355, 0.093462, 0.075663, 0.106025, 0.103077, 0.109736, 0.112092
0.094037, 0.080825, 0.136956, 0.102746, 0.092162, 0.079874, 0.102762, 0.092586, 0.125611, 0.082983, 0.085811, 0.104806, 0.086055, 0.095130, 0.118776, 0.080787, 0.098303, 0.119952, 0.169269, 0.086110, 0.080440, 0.116546, 0.170492, 0.113990, 0.090464, 0.102089, 0.086149, 0.131565, 0.085452, 0.062450, 0.099225, 0.087793, 0.088343, 0.117447, 0.108533, 0.092718, 0.091787, 0.125584, 0.120618, 0.086828, 0.091780, 0.064098, 0.086685, 0.119736, 0.093093, 0.101944, 0.077700, 0.102436, 0.092844, 0.105888, 0.060513, 0.114128, 0.074660, 0.069771, 0.112693, 0.081757, 0.138132, 0.130411
0.080370, 0.118393, 0.083665, 0.099254, 0.131503, 0.104041, 0.094307, 0.126900, 0.091595, 0.113723, 0.097383, 0.073323, 0.104623, 0.128726, 0.118742, 0.095878, 0.085681, 0.104005, 0.101648, 0.115405, 0.088801, 0.109657, 0.078334, 0.101888, 0.066683, 0.122213, 0.073216, 0.074724, 0.092243, 0.095837, 0.065459, 0.081769, 0.137686, 0.099410, 0.089323, 0.089815, 0.065459, 0.128639, 0.095060, 0.099037, 0.095128, 0.083240, 0.078957, 0.081257, 0.122317, 0.079499, 0.089311, 0.118146, 0.103811, 0.104883, 0.083552, 0.086199, 0.098448, 0.083669, 0.113532, 0.091856, 0.097016, 0.107364
0.084409, 0.083385, 0.087780, 0.089995, 0.088293, 0.086798, 0.077671, 0.118326, 0.089469, 0.120031, 0.075854, 0.097822, 0.065368, 0.163390, 0.075195, 0.080967, 0.104751, 0.102611, 0.110607, 0.093166, 0.103521, 0.096384, 0.089252, 0.080679, 0.110094, 0.105954, 0.066373, 0.096038, 0.112799, 0.107162, 0.083797, 0.123759, 0.098653, 0.067752, 0.097088, 0.137450, 0.069193, 0.100464, 0.102091, 0.096033, 0.069574, 0.073538, 0.080944, 0.113512, 0.087543, 0.082526, 0.088529, 0.094808, 0.107065, 0.080707, 0.107327, 0.088608, 0.065234, 0.095675, 0.062571, 0.083819, 0.091836, 0.100953
0.084476, 0.066579, 0.088367, 0.102586, 0.084151, 0.065026, 0.056522, 0.109419, 0.069323, 0.082496, 0.090622, 0.108180, 0.096259, 0.114364, 0.076089, 0.081854, 0.061991, 0.121982, 0.074169, 0.145682, 0.109186, 0.087268, 0.082805, 0.119463, 0.080442, 0.149403, 0.089997, 0.060596, 0.086586, 0.096671, 0.089426, 0.085722, 0.085962, 0.072426, 0.065634, 0.100379, 0.107703, 0.095077, 0.068958, 0.074821, 0.085413, 0.095009, 0.087090, 0.063218, 0.069360, 0.099199, 0.078027, 0.070711, 0.100708, 0.108056, 0.070408, 0.070935, 0.105871, 0.106602, 0.094842, 0.081275, 0.089121, 0.107062
0.096731, 0.066902, 0.117438, 0.076309, 0.084637, 0.058969, 0.057508, 0.096898, 0.129134, 0.069710, 0.101600, 0.073751, 0.069667, 0.063221, 0.074285, 0.107885, 0.080905, 0.093648, 0.065421, 0.105599, 0.056578, 0.048098, 0.072392, 0.088475, 0.091377, 0.079266, 0.085119, 0.064505, 0.086108, 0.072935, 0.114878, 0.101924, 0.098561, 0.072974, 0.080169, 0.095622, 0.116596, 0.094763, 0.065792, 0.078091, 0.112577, 0.100329, 0.099040, 0.090771, 0.084744, 0.089023, 0.079737, 0.107951, 0.066315, 0.087231, 0.086022, 0.103754, 0.050213, 0.102986, 0.068617, 0.073114, 0.085278, 0.091596
0.093951, 0.082362, 0.078944, 0.100757, 0.081926, 0.093048, 0.102154, 0.126359, 0.064091, 0.071939, 0.068253, 0.121835, 0.084584, 0.096776, 0.092184, 0.078677, 0.054709, 0.083342, 0.071317, 0.067716, 0.086096, 0.086769, 0.110621, 0.063801, 0.081112, 0.061300, 0.069646, 0.118427, 0.050035, 0.084561, 0.075439, 0.078607, 0.066181, 0.052977, 0.089622, 0.064887, 0.069572, 0.068465, 0.105991, 0.077227, 0.097309, 0.066460, 0.055072, 0.063946, 0.094257, 0.100474, 0.090050, 0.116435, 0.053013, 0.070284, 0.053268, 0.085340, 0.084966, 0.075443, 0.085348, 0.064644, 0.103079, 0.100687
0.069590, 0.060410, 0.092146, 0.078248, 0.083495, 0.059199, 0.074241, 0.067542, 0.049914, 0.074557, 0.073235, 0.082260, 0.075843, 0.075513, 0.102335, 0.081206, 0.098658, 0.088989, 0.065548, 0.108465, 0.077916, 0.093882, 0.079958, 0.079839, 0.050420, 0.083116, 0.098939, 0.090395, 0.074429, 0.057501, 0.067974, 0.069932, 0.098000, 0.069983, 0.089546, 0.078937, 0.061961, 0.063622, 0.094517, 0.104365, 0.066901, 0.054579, 0.072944, 0.116856, 0.097391, 0.088649, 0.073067, 0.067316, 0.087323, 0.079575, 0.094855, 0.098987, 0.056453, 0.077559, 0.061051, 0.089262, 0.082054, 0.076643
0.073016, 0.088252, 0.089564, 0.101911, 0.088451, 0.113966, 0.073313, 0.061745, 0.085919, 0.077867, 0.083982, 0.099725, 0.059185, 0.083530, 0.116816, 0.066000, 0.066829, 0.082456, 0.065739, 0.080178, 0.064434, 0.061867, 0.083600, 0.087331, 0.058818, 0.056115, 0.065645, 0.059315, 0.083516, 0.079824, 0.056296, 0.087911, 0.083515, 0.071029, 0.046590, 0.074437, 0.063811, 0.072248, 0.055922, 0.073880, 0.083369, 0.091344, 0.071022, 0.071596, 0.081898, 0.065521, 0.069388, 0.087784, 0.068547, 0.090341, 0.102662, 0.065240, 0.076191, 0.083459, 0.064212, 0.081503, 0.107260, 0.080390
0.076102, 0.096807, 0.094604, 0.098597, 0.098170, 0.067871, 0.088734, 0.072921, 0.071739, 0.056905, 0.058772, 0.112411, 0.083329, 0.084576, 0.060083, 0.052131, 0.074590, 0.063830, 0.048065, 0.104845, 0.080301, 0.081047, 0.115166, 0.066664, 0.069847, 0.111444, 0.089366, 0.063726, 0.071694, 0.057278, 0.080781, 0.061280, 0.075737, 0.093010, 0.067088, 0.094998, 0.059111, 0.078354, 0.119497, 0.062439, 0.065200, 0.071408, 0.073327, 0.055480, 0.065003, 0.074906, 0.064493, 0.110199, 0.073717, 0.056739, 0.074685, 0.071440, 0.109055, 0.083099, 0.076030, 0.074617, 0.072191, 0.077421
0.093982, 0.053751, 0.063963, 0.082566, 0.085338, 0.059450, 0.083081, 0.055222, 0.085125, 0.064392, 0.069144, 0.078279, 0.103558, 0.067543, 0.118665, 0.062141, 0.098521, 0.081175, 0.078758, 0.070661, 0.057546, 0.101451, 0.084962, 0.053815, 0.055441, 0.055352, 0.057511, 0.075837, 0.108042, 0.049725, 0.073953, 0.083887, 0.063399, 0.069237, 0.075668, 0.070305, 0.081674, 0.096721, 0.060184, 0.069973, 0.081738, 0.073565, 0.068347, 0.076854, 0.081132, 0.077313, 0.080552, 0.075706, 0.059854, 0.066341, 0.061234, 0.084644, 0.050293, 0.048642, 0.067637, 0.061495, 0.066548, 0.057327
